Element Name;Layer;Composition;Ratio;Component Name;Application;Lifetime;Thickness;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Functional Unit;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
LbIW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Blocks | Cellular concrete (600x150x250 mm) | Glued;Internal wall - loadbearing | Primary part;60;0.15;Masonry element (solid);Generic component;Ecoinvent 3.6;WS369;0.26;0.58;;sqm;Cellular concrete blocks;Cellular concrete;0.7;0.0;0.0;0.3;0.3
LbIW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Blocks | Cellular concrete (600x150x250 mm) | Glued;Internal wall - loadbearing | Primary part;60;0.15;Masonry element (solid);Generic component;Ecoinvent 3.6;WS369;0.26;0.58;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Blocks | Cellular concrete (600x150x250 mm) | Glued;Internal wall - loadbearing | Primary part;60;0.15;Masonry element (solid);Generic component;Ecoinvent 3.6;WS369;0.26;0.58;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Limestone tiles;Bulk materials;0.05;0.0;0.95;0.0;0.9
LbIW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;40;0.025;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C1;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C3;a;1.0;Cast in situ | Reinforced concrete (0.14 m³);Internal wall - loadbearing | Primary part;60;0.14;;;;;;;;;;;;;;;
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Cast in situ_Reinforced concrete_LIB_New_01;C5;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C1;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C3;a;1.0;Battens | Softwood (47x22 mm - c.t.c. 400 mm) | Nailed | Untreated | Belgian mix;Wall - internal finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS324;;0.17;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C3;a;1.0;Battens | Softwood (47x22 mm - c.t.c. 400 mm) | Nailed | Untreated | Belgian mix;Wall - internal finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS324;;0.17;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C4;a;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Untreated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS374;0.136;1.03;;sqm;Hardwood sole-piece;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C4;a;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Untreated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS374;0.136;1.03;;sqm;Softwood studs;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C4;a;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Untreated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS374;0.136;1.03;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C4;b;0.8;Not ventilated cavity | Air layer (140 mm) | 25 ≤ t ≤ 300 mm;Internal wall - loadbearing | Air cavity;60;0.14;;;;;;;;;;;;;;;
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C5;a;1.0;Battens | Softwood (47x22 mm - c.t.c. 400 mm) | Nailed | Untreated | Belgian mix;Wall - internal finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS324;;0.17;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C5;a;1.0;Battens | Softwood (47x22 mm - c.t.c. 400 mm) | Nailed | Untreated | Belgian mix;Wall - internal finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS324;;0.17;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C6;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C6;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C6;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_01;C7;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C1;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C2;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C3;a;0.2;Frame | Softwood (45 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - non-loadbearing | Primary part;60;0.045;Wood structure;Generic component;Ecoinvent 3.6;WS376;0.13;0.35;;sqm;Softwood sole-piece;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C3;a;0.2;Frame | Softwood (45 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - non-loadbearing | Primary part;60;0.045;Wood structure;Generic component;Ecoinvent 3.6;WS376;0.13;0.35;;sqm;Softwood studs;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C3;a;0.2;Frame | Softwood (45 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - non-loadbearing | Primary part;60;0.045;Wood structure;Generic component;Ecoinvent 3.6;WS376;0.13;0.35;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C3;b;0.8;Blanket | Stone wool (45 mm) | For between timber frame | Friction fitted;Internal wall - non-loadbearing | Thermal insulation;60;0.045;;;;;;;;;;;;;;;
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C4;a;1.0;Board | OSB (18 mm) | Screwed;Wall - external finish | Support structure;60;0.018;Board;Generic component;Ecoinvent 3.6;WS189;0.13;0.14;;sqm;OSB;Composite wood products;0.0;0.95;0.0;0.05;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C4;a;1.0;Board | OSB (18 mm) | Screwed;Wall - external finish | Support structure;60;0.018;Board;Generic component;Ecoinvent 3.6;WS189;0.13;0.14;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C5;a;0.8;Blanket | Stone wool (220 mm) | For between timber frame | Friction fitted;Internal wall - loadbearing | Thermal insulation;60;0.22;Insulation;Generic component;Ecoinvent 3.6;WS383;0.036;6.11;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C5;b;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS375;0.136;1.03;;sqm;Hardwood sole-piece;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C5;b;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS375;0.136;1.03;;sqm;Softwood studs;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C5;b;0.2;Frame | Softwood - Hardwood (140 mm) | Nailed | Treated - uncontaminated | Belgian mix;Internal wall - loadbearing | Primary part;60;0.14;Wood structure;Generic component;Ecoinvent 3.6;WS375;0.136;1.03;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C6;a;1.0;Spring rail | Galvanised steel (30 mm) | Screwed;Wall - internal finish | Acoustic break;60;0.03;Binding;Generic component;Ecoinvent 3.6;WS407;;;;sqm;Galvanised steel, cold rolled;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C6;a;1.0;Spring rail | Galvanised steel (30 mm) | Screwed;Wall - internal finish | Acoustic break;60;0.03;Binding;Generic component;Ecoinvent 3.6;WS407;;;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C7;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C7;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C7;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Wall - internal finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS322;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_Softwood - Hardwood_LIB_New_02;C8;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_steel_LIB_New_01;C1;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Frame_steel_LIB_New_01;C2;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Gypsum fibreboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_steel_LIB_New_01;C2;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C2;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_steel_LIB_New_01;C3;a;1.0;Profiles | Steel (32 mm) | Screwed;Wall - internal finish | Support structure;30;0.032;Metallic structure;Generic component;Ecoinvent 3.6;WS337;;0.17;;sqm;Galvanised steel, hot rolled;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C3;a;1.0;Profiles | Steel (32 mm) | Screwed;Wall - internal finish | Support structure;30;0.032;Metallic structure;Generic component;Ecoinvent 3.6;WS337;;0.17;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C4;a;0.015;Frame | Steel (100 mm) | Screwed;Internal wall - loadbearing | Primary part;60;0.1;Metallic structure;Generic component;Ecoinvent 3.6;WS1356;50.0;0.0;;sqm;Galvanised steel, hot rolled;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C4;a;0.015;Frame | Steel (100 mm) | Screwed;Internal wall - loadbearing | Primary part;60;0.1;Metallic structure;Generic component;Ecoinvent 3.6;WS1356;50.0;0.0;;sqm;Galvanised steel, hot rolled;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C4;a;0.015;Frame | Steel (100 mm) | Screwed;Internal wall - loadbearing | Primary part;60;0.1;Metallic structure;Generic component;Ecoinvent 3.6;WS1356;50.0;0.0;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C4;b;0.985;Blanket | Stone wool (100 mm) | For between steel frame | Friction fitted;Internal wall - loadbearing | Thermal insulation;60;0.1;Insulation;Generic component;Ecoinvent 3.6;WS1357;0.036;2.78;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
LbIW_Frame_steel_LIB_New_01;C5;a;1.0;Profiles | Steel (32 mm) | Screwed;Wall - internal finish | Support structure;30;0.032;Metallic structure;Generic component;Ecoinvent 3.6;WS337;;0.17;;sqm;Galvanised steel, hot rolled;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C5;a;1.0;Profiles | Steel (32 mm) | Screwed;Wall - internal finish | Support structure;30;0.032;Metallic structure;Generic component;Ecoinvent 3.6;WS337;;0.17;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C6;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Gypsum fibreboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_steel_LIB_New_01;C6;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
LbIW_Frame_steel_LIB_New_01;C6;a;1.0;Board | Gypsum fibre (10 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.01;Board;Generic component;Ecoinvent 3.6;WS490;0.52;0.02;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
LbIW_Frame_steel_LIB_New_01;C7;a;1.0;Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C1;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C3;a;1.0;Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS367;;0.14;;sqm;Hollow concrete blocks;Concrete;0.05;0.0;0.0;0.95;0.75
LbIW_Hollow blocks_Concrete_LIB_New_01;C3;a;1.0;Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS367;;0.14;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Hollow blocks_Concrete_LIB_New_01;C3;a;1.0;Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS367;;0.14;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Hollow blocks_Concrete_LIB_New_01;C5;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow bricks_Fired clay_LIB_New_01;C1;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow bricks_Fired clay_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
LbIW_Hollow bricks_Fired clay_LIB_New_01;C2;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
LbIW_Hollow bricks_Fired clay_LIB_New_01;C3;a;1.0;Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.138;Masonry element (solid);Generic component;Ecoinvent 3.6;WS370;0.453;0.3;;sqm;Hollow fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
LbIW_Hollow bricks_Fired clay_LIB_New_01;C3;a;1.0;Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.138;Masonry element (solid);Generic component;Ecoinvent 3.6;WS370;0.453;0.3;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
LbIW_Hollow bricks_Fired clay_LIB_New_01;C3;a;1.0;Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Internal wall - loadbearing | Primary part;60;0.138;Masonry element (solid);Generic component;Ecoinvent 3.6;WS370;0.453;0.3;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
